name,lat,lon,address,type
Cafe Banh Mi,47.7073151,-122.3328964,10700 Meridian Avenue North Seattle 98133,Restaurants
El Patio,47.6999979,-122.344342,9710 Aurora Avenue North Seattle 98103,Restaurants
Enat Ethiopian Restaurant,47.7134864,-122.3121628,11546 15th Avenue Northeast Seattle 98125,Restaurants
El Parche Colombiano,47.7153541,-122.3121815,11740 15th Avenue Northeast Seattle 98125,Restaurants
Thai One On,47.7186757,-122.29588,12343 Lake City Way Northeast Seattle 98125,Restaurants
The Counter,47.6756629,-122.3116352,1505 Northeast 65th Street Seattle 98115,Restaurants
Zeeks Pizza - Ravenna,47.6759104,-122.3047966,2108 Northeast 65th Street Seattle 98115,Restaurants
JuneBaby,47.6759086,-122.304101,2122 Northeast 65th Street Seattle 98115,Restaurants
Cafe da Pino,47.6756743,-122.3040237,2207 Northeast 65th Street Seattle 98115,Restaurants
Harissa,47.6756728,-122.30341,2255 Northeast 65th Street Seattle 98115,Restaurants
Wataru,47.6759647,-122.3014961,2400 Northeast 65th Street Seattle 98115,Restaurants
Kricket Club,47.6758846,-122.3013838,2404 Northeast 65th Street Seattle 98115,Restaurants
Eureka!,47.6618823,-122.2990851,2614 Northeast 46th Street Seattle 98105,Restaurants
Delfino's Pizza,47.662684,-122.298823,2631 Northeast University Village Street Seattle 98105,Restaurants
Bamboo Sushi,47.6620735,-122.298453,2675 Northeast Village Lane Seattle 98105,Restaurants
Queen Mary Tea Room,47.6686231,-122.2955921,2912 Northeast 55th Street Seattle 98105,Restaurants
Burgermaster,47.661579,-122.293932,3040 Northeast 45th Street Seattle 98105,Restaurants
La Villa,47.6686247,-122.2909064,3410 Northeast 55th Street Seattle 98105,Restaurants
Pair,47.6686357,-122.295215,5501 30th Avenue Northeast Seattle 98105,Restaurants
Delancey,47.6794479,-122.3748134,1415 Northwest 70th Street Seattle 98117,Restaurants
Tarasco,47.6796524,-122.3748337,7001 Alonzo Avenue Northwest Seattle 98117,Restaurants
The Breakfast Club,47.7177483,-122.2957943,12306 Lake City Way Northeast Seattle 98125,Restaurants
Diamond Bar & Restaurant,47.7180587,-122.295695,12322 Lake City Way Northeast Seattle 98125,Restaurants
Chawlas 2,47.7216637,-122.29355,12716 Lake City Way Northeast Seattle 98125,Restaurants
Senait Restaurant,47.7194189,-122.2943606,3114 Northeast 125th Street Seattle 98125,Restaurants
Mura Asian Eatery,47.6401131,-122.3991767,3216 West Wheeler Street Seattle 98199,Restaurants
Yume Sushi,47.6394165,-122.3991557,3217 West McGraw Street Seattle 98199,Restaurants
Time 4 Pho,47.6454149,-122.3823871,2812 Thorndyke Avenue West Seattle 98199,Restaurants
Americano,47.6452134,-122.3826051,2818 Thorndyke Avenue West Seattle 98199,Restaurants
Tangerine Thai,47.6722132,-122.3541849,5914 Phinney Avenue North Seattle 98103,Restaurants
Chef Liao,47.6729217,-122.3541709,6012 Phinney Avenue North Seattle 98103,Restaurants
Arc Restaurant & Lounge,47.6736166,-122.3541714,6114 Phinney Avenue North Seattle 98103,Restaurants
Joli,47.6760971,-122.3643836,618 Northwest 65th Street Seattle 98117,Restaurants
El Chupacabra,47.6781419,-122.3555686,6711 Greenwood Avenue North Seattle 98103,Restaurants
Barking Dog Alehouse,47.6794438,-122.364783,705 Northwest 70th Street Seattle 98117,Restaurants
Ridge,47.6812828,-122.3554885,7217 Greenwood Avenue North Seattle 98103,Restaurants
Cornuto,47.6827682,-122.3551089,7404 Greenwood Avenue North Seattle 98103,Restaurants
The Chicken Supply,47.6828712,-122.3551054,7410 Greenwood Avenue North Seattle 98103,Restaurants
Yanni's Greek Cuisine,47.683085,-122.3554868,7419 Greenwood Avenue North Seattle 98103,Restaurants
65th Street Café & Restaurant,47.6757995,-122.3252848,301 Northeast 65th Street Seattle 98115,Restaurants
Mykonos Greek Grill,47.6805121,-122.3252926,310 Northeast 72nd Street Seattle 98115,Restaurants
Nell's,47.6781419,-122.3278828,6804 East Green Lake Way North Seattle 98115,Restaurants
Da Long Yi Hot Pot,47.6803423,-122.3248304,7119 Woodlawn Avenue Northeast Seattle 98115,Restaurants
Greenlake Grill,47.6804464,-122.3256882,7200 East Green Lake Drive North Seattle 98115,Restaurants
Rosita's Mexican Grill,47.6808177,-122.3246992,7210 Woodlawn Avenue Northeast Seattle 98115,Restaurants
Chuan BBQ,47.6853042,-122.3442855,7714 Aurora Avenue North Seattle 98103,Restaurants
Pho Than Brothers,47.6856506,-122.3442802,7800 Aurora Avenue North Seattle 98103,Restaurants
Damoori Kitchen,47.659881,-122.397739,3101 West Jameson Street Seattle 98199,Restaurants
Teriyaki Bowl,47.6577752,-122.3892433,4207 Gilman Avenue West Seattle 98199,Restaurants
Katina's Kitchen,47.6579198,-122.3894123,4215 Gilman Avenue West Seattle 98199,Restaurants
Kona Kitchen,47.6905365,-122.323192,8501 5th Avenue Northeast Seattle 98115,Restaurants
Varlamos Pizzeria,47.6609824,-122.2884327,3617 Northeast 45th Street Seattle 98105,Restaurants
Marlai Fine Thai Cuisine,47.6611288,-122.287366,3719 Northeast 45th Street Seattle 98105,Restaurants
Uncle Lee’s Kitchen,47.6682194,-122.27708,5408 Sand Point Way Northeast Seattle 98105,Restaurants
Sand Point Grill,47.6682093,-122.2768993,5412 Sand Point Way Northeast Seattle 98105,Restaurants
Happy Boy,47.6615613,-122.3133016,4507 University Way Northeast Seattle 98105,Restaurants
U:Don,47.6617615,-122.3132816,4515 University Way Northeast Seattle 98105,Restaurants
Memo's,47.664331,-122.3132533,4743 University Way Northeast Seattle 98105,Restaurants
Persepolis Grill,47.6690921,-122.313247,5517 University Way Northeast Seattle 98105,Restaurants
High Strike Grill,47.5626365,-122.3817243,,Restaurants
Big Max Burger Co.,47.6370237,-122.3571369,1935 Queen Anne Avenue North Seattle 98119,Restaurants
Brasserie Margaux,47.6139379,-122.340962,401 Lenora Street Seattle 98121,Restaurants
Vinason,47.6176069,-122.3381114,2134 Westlake Avenue Seattle 98121,Restaurants
BB's Teriyaki Grill,47.620245,-122.338261,210 Westlake Avenue North Seattle 98121,Restaurants
The Stables,47.5497242,-122.3179959,980 South Nebraska Street Seattle 98108,Restaurants
Arashi Ramen - Ballard,47.668248,-122.382312,5401 20th Avenue Northwest Seattle 98107,Restaurants
Local Bigger Burger,47.6786757,-122.326292,6900 East Green Lake Way North Seattle 98115,Restaurants
Shay's Restaurant & Lounge,47.7448176,-122.3449894,,Restaurants
Skillet Counter,47.6211985,-122.3505537,,Restaurants
Vista Café,47.6517371,-122.3132664,,Restaurants
Raygun Lounge,47.615072,-122.3251342,501 East Pine Street Seattle 98122,Restaurants
Tacos Chukis,47.6205379,-122.3214782,219 Broadway East Seattle 98102,Restaurants
Mee Kong Bar,47.6170126,-122.3470664,2525 4th Avenue Seattle 98121,Restaurants
Gracia,47.6666366,-122.3837173,5313 Ballard Avenue Northwest 98107,Restaurants
Joey,47.6616138,-122.299772,2603 Northeast 46th Street Seattle 98105,Restaurants
Din Tai Fung,47.6615873,-122.299554,2621 Northeast 46th Street Seattle 98105,Restaurants
Sunflower Garden,47.7049603,-122.3549905,,Restaurants
Greenwood Flame Burger,47.7048953,-122.3549905,10410 Greenwood Avenue North Seattle 98133,Restaurants
Ichi Roll Wok & Teriyaki,47.7198747,-122.3549008,306 North 125th Street Seattle 98133,Restaurants
Zeeks Pizza - Belltown,47.6184647,-122.3478284,419 Denny Way ,Restaurants
Seattle Magnolia Pizza & Pasta,47.6563156,-122.3845191,2122 West Emerson Place Seattle 98199,Restaurants
Magic Dragon,47.5999346,-122.301648,306 23rd Avenue South Seattle 98144,Restaurants
East African Imports & Restaurant,47.5999303,-122.3014432,306 23rd Avenue South Seattle 98144,Restaurants
206 Burger Company,47.6483632,-122.3552781,,Restaurants
Thaprachan,47.6757117,-122.3195,805 Northeast 65th Street 98115,Restaurants
ChuMinh Tofu & Vegan Deli,47.5988089,-122.317458,1043 South Jackson Street Seattle 98104,Restaurants
19 Gold,47.6515391,-122.3504629,3601 Fremont Avenue North Seattle 98103,Restaurants
Andaluca,47.612359,-122.337685,407 Olive Way Seattle ,Restaurants
Red Robin,47.7041354,-122.325154,401 Northeast Northgate Way ,Restaurants
Azteca,47.7079996,-122.3257854,,Restaurants
Noi Thai Cuisine,47.685773,-122.336932,7900 East Green Lake Drive North Seattle 98103,Restaurants
Seattle Wood Fired Pizza,47.6303614,-122.3727963,1300 Elliott Avenue West Seattle 98119,Restaurants
Hua Sai,47.6758953,-122.3020897,,Restaurants
Ravenna's Varsity Restaurant,47.6758974,-122.3025835,2300 Northeast 65th Street Seattle 98115,Restaurants
Yo! Zushi,47.6157038,-122.3205997,1620 Broadway Seattle 98122,Restaurants
Happy Lamb Hot Pot,47.597408,-122.326107,609 South Weller Street ,Restaurants
Sunny Teriyaki,47.4857018,-122.2727263,,Restaurants
Edgar's Cantina,47.5920772,-122.3326577,,Restaurants
Casa del Mariachi,47.7185876,-122.3184767,12327 Roosevelt Way Northeast Seattle 98125,Restaurants
Santorini Pizza & Pasta,47.7085644,-122.2912673,11001 35th Avenue Northeast Seattle 98125,Restaurants
Toast Mi,47.6802556,-122.324486,7130 Woodlawn Avenue Northeast Seattle 98115,Restaurants
Frelard Tamales,47.6757088,-122.3252868,6412 Latona Avenue Northeast Seattle 98115,Restaurants
Ba Bar,47.6616353,-122.2979979,2685 Northeast 46th Street Seattle 98105,Restaurants
Plaza Cafe,47.649378,-122.3077192,1959 Northeast Pacific Street Seattle 98195,Restaurants
Portage Bay Cafe,47.6575638,-122.3175829,4130 Roosevelt Way Northeast Seattle 98105,Restaurants
Krungthep Thai Cuisine,47.4832317,-122.3334125,,Restaurants
On the Fly,47.6210216,-122.3380652,950 Thomas Street Seattle 98109,Restaurants
Aviv Hummus Bar,47.6188119,-122.312901,107;109 15th Avenue East Seattle 98112,Restaurants
Mai's Kitchen,47.6126016,-122.317964,1150 11th Avenue Seattle 98122,Restaurants
Manao Thai,47.6154249,-122.3157792,1222 East Pine Street 98122,Restaurants
Rachel’s Ginger Beer - 12th Avenue,47.6156209,-122.3166654,1610 12th Avenue Seattle 98122,Restaurants
Pel Meni Dumpling Tzar,47.6158071,-122.3166744,1630 12th Avenue Seattle 98122,Restaurants
U:Don Fresh,47.6158903,-122.3166793,1640 12th Avenue Seattle 98122,Restaurants
Violet,47.6172944,-122.3167044,1734 12th Avenue Seattle 98122,Restaurants
Marination,47.6146391,-122.3383718,2000 6th Avenue Seattle 98121,Restaurants
Cinque Terre,47.615083,-122.3380756,2001 Westlake Avenue Seattle 98121,Restaurants
Wann Japanese Izakaya,47.612333,-122.342411,2020 2nd Avenue Seattle 98121,Restaurants
Great State Burger - Downtown,47.6154099,-122.338481,2041 7th Avenue Seattle 98121,Restaurants
King Leroy,47.6155601,-122.338632,2051 7th Avenue Seattle 98121,Restaurants
Burbs Burgers,47.5980979,-122.332913,121 South King Street Seattle 98104,Restaurants
Hiroshi's,47.5804338,-122.3136133,2521 15th Avenue South Seattle 98144,Restaurants
Chutneys Bistro,47.6606304,-122.3358541,1815 North 45th Street Seattle 98103,Restaurants
Aqua by El Gaucho,47.6148444,-122.3564789,,Restaurants
Thirsty Fish,47.6951783,-122.3751774,,Restaurants
The Rock,47.6255571,-122.3512854,,Restaurants
Zeeks Pizza - Greenlake,47.6858802,-122.3372901,7900 Green Lake Drive North ,Restaurants
Soup Daddy Soups,47.5751981,-122.3293495,3201 4th Avenue South Seattle 98134,Restaurants
Mioposto,47.6686413,-122.2904648,3426 Northeast 55th Street Seattle 98105,Restaurants
Rainier Teriyaki,47.573188,-122.2936881,,Restaurants
Thien Phat,47.573288,-122.2937698,,Restaurants
Little Chengdu,47.5747549,-122.2957123,2815 South Hanford Street ,Restaurants
Pho Hai Yen,47.595436,-122.3109094,810 Rainier Avenue South Seattle 98144,Restaurants
Taste of India,47.6690385,-122.3175783,5517 Roosevelt Way Northeast Seattle 98105,Restaurants
Bistro on Yale,47.6177373,-122.3297798,,Restaurants
Santa Fe Mexican Grill,47.7009621,-122.3628041,9747 4th Avenue Northwest Seattle 98117,Restaurants
Giddy Up,47.6624234,-122.3675518,4600 Leary Way Northwest 98107,Restaurants
The Shelter Lounge,47.664422,-122.379132, Seattle 98107,Restaurants
La Cabaña,47.705176,-122.3508712,606 North 105th Street Seattle 98133,Restaurants
Chopsticks Cuisine,47.6826859,-122.290682,7347 35th Avenue Northeast ,Restaurants
Gyro & More,47.6299626,-122.342511,1205 Dexter Avenue North Seattle 98109,Restaurants
Thai Ocean,47.678306,-122.3251274,401 Northeast Ravenna Boulevard Seattle 98115,Restaurants
O' Ginger Bistro,47.6789172,-122.3257462,6900 East Green Lake Way North Seattle 98115,Restaurants
Spice Waala,47.6217008,-122.312486,340 15th Avenue East Seattle 98112,Restaurants
L'Forno,47.7233725,-122.3478919,13000 Linden Avenue North Seattle 98133,Restaurants
Pagliacci Pizza,47.7338982,-122.3547441,,Restaurants
Thai Greenwood,47.733747,-122.3560663,,Restaurants
Teriyaki Time,47.7337111,-122.3560638,,Restaurants
Thai Golden Bowl,47.7295995,-122.24348,14130 Juanita Drive Northeast Kirkland 98034,Restaurants
Teinei,47.6232572,-122.3316105,1256 Republican Street Seattle 98109,Restaurants
Matsu,47.598071,-122.3318513,500 Stadium Place South Seattle 98104,Restaurants
Portage Bay Cafe and Catering,47.6684739,-122.3941224,2821 Northwest Market Street Seattle ,Restaurants
Olympia Pizza & Spaghetti House II,47.661518,-122.3408364,4501 Interlake Avenue North Seattle 98103,Restaurants
Bol,47.675097,-122.3177624,918 Northeast 64th Street ,Restaurants
Cultivate,47.6566177,-122.3148405,1218 Northeast Campus Parkway Seattle 98105,Restaurants
Red Cow,47.613643,-122.289455,1423 34th Avenue Seattle 98122,Restaurants
SWel,47.6506782,-122.3516953,3417 Evanston Avenue North Seattle 98103,Restaurants
Masala of India,47.7084114,-122.3227586,507 Northeast Northgate Way ,Restaurants
Osteria Rigoletto,47.6226724,-122.3307669,420 Pontius Avenue North Seattle 98109,Restaurants
Golden Daisy,47.5805139,-122.3131255,2518 Beacon Avenue South ,Restaurants
Niko's Gyros,47.5787592,-122.3111519,1636 South McClellan Street ,Restaurants
Juno,47.6036544,-122.3319932,,Restaurants
Seven Stars Pepper Szechuan Restaurant,47.5989211,-122.3167902,,Restaurants
The Cajun Crawfish,47.5392949,-122.2827049,6951 Martin Luther King Junior Way South Seattle 98118,Restaurants
Ironsteak,47.5976314,-122.325256,628 South Weller Street Seattle 98104,Restaurants
Redtrees,47.6091945,-122.3329473,,Restaurants
The Carlile Room,47.6135477,-122.3323964,820 Pine Street Seattle 98101,Restaurants
Saltoro,47.7321595,-122.355848,,Restaurants
Little Ting's Dumplings,47.7335752,-122.3560173,,Restaurants
Beijing Chinese Cuisine,47.7334892,-122.3560272,,Restaurants
Matt's in the Market,47.608856,-122.3405657,94 Pike Street Seattle 98101,Restaurants
Radiator Whiskey,47.608922,-122.3403961,94 Pike Street Seattle 98101,Restaurants
Taqueria Los Potrillos,47.5172444,-122.3549672,9600 Southwest Roxbury Street Seattle 98106,Restaurants
Salvadorean Bakery,47.5172166,-122.3572825,1719 Southwest Roxbury Street Seattle 98106,Restaurants
Huong Xua Vietnamese Deli,47.5163885,-122.3554046,9629 16th Avenue Southwest Seattle 98106,Restaurants
Yum Yum Teriyaki,47.5075214,-122.3556137,10641 16th Avenue Southwest Seattle 98146,Restaurants
El Mezon,47.515988,-122.3542508,9641 15th Avenue Southwest Seattle 98106,Restaurants
Crawfish House,47.5147733,-122.3549374,9826 16th Avenue Southwest Seattle 98106,Restaurants
Pho My Loi,47.5088077,-122.3555654,,Restaurants
Proletariat Pizza,47.5166832,-122.3549701,9622 16th Avenue Southwest Seattle 98106,Restaurants
Pho 99,47.5146132,-122.3530857,,Restaurants
Gõ Seattle Grab and Go,47.5140168,-122.3536309, Seattle ,Restaurants
El Paisano Rosticeria y Cocina,47.5166381,-122.3542335,9615 15th Avenue Southwest Seattle ,Restaurants
Southside Pizza,47.5152554,-122.3553727,9809 16th Avenue Southwest Seattle 98106,Restaurants
Hey Day,47.5904939,-122.2921385,1372 31st Avenue South Seattle 98144,Restaurants
NYC Deli,47.6158077,-122.3351213,818 Stewart Street Seattle 98101,Restaurants
Mint and Olives,47.6247011,-122.3572241,8 West Mercer Street Seattle 98119,Restaurants
Market Fresh,47.6141811,-122.3347325,720 Olive Way Seattle 98101,Restaurants
Outlier,47.6068323,-122.3339089,1101 4th Avenue ,Restaurants
Chaco Canyon Organic Café,47.5611661,-122.379943,3770 Southwest Alaska Street Seattle ,Restaurants
Bites of Bangkok,47.6216137,-122.312495,340 15th Avenue East Seattle 98112,Restaurants
Papa poy-yo,47.6211919,-122.3400352,,Restaurants
Kizuki Ramen & Izakaya - Capitol Hill,47.615375,-122.3270507,320 East Pine Street Seattle 98122,Restaurants
Jasmine,47.6094863,-122.3412579,,Restaurants
Sound View Cafe,47.608515,-122.341126,1501 1st Avenue Seattle 98101,Restaurants
Spicy Style of Sichuan,47.7246873,-122.34377,13200 Aurora Avenue North Seattle 98133,Restaurants
Poke Alice 2,47.6144909,-122.3388944,2001 6th Avenue Seattle 98121,Restaurants
Tanoor,47.6269357,-122.3425442,803 Dexter Avenue North Seattle 98109,Restaurants
Sushi Kashiba,47.6097739,-122.341426,86 Pine Street Seattle 98101,Restaurants
Ramen Danbo,47.6154236,-122.316094,1222 East Pine Street Seattle 98144,Restaurants
Central Pizza,47.5990966,-122.294865,2901 South Jackson Street Seattle 98144,Restaurants
Portage Bay Cafe and Catering,47.6759626,-122.3183843,900 Northeast 65th Street Seattle ,Restaurants
Pow Bao,47.6147319,-122.3381863,,Restaurants
Paninoteca,47.6147491,-122.3382361,,Restaurants
Buca di Beppo,47.6258467,-122.3389449,,Restaurants
Bernard's on Seneca,47.6072526,-122.3345296,,Restaurants
Kanpai Sushi & Wine Bar,47.6074075,-122.3277954,900 8th Avenue Seattle 98104,Restaurants
Post Alley Pizza,47.6057527,-122.3381018,,Restaurants
Cutters Crabhouse,47.6105539,-122.3441593,2001 Western Avenue Seattle 98121,Restaurants
Hong Kong Dim Sum,47.7245197,-122.3438461,13200 Aurora Avenue North Seattle 98133,Restaurants
Pho Than Brothers,47.6612607,-122.3309344,2309 North 45th Street 98103,Restaurants
Mamnoon Street,47.6147849,-122.3386104,2020 6th Avenue Seattle 98121,Restaurants
Ooink Ramen,47.6139225,-122.3212698,1416 Harvard Avenue Seattle 98122,Restaurants
